iteration;rss
42341;1900.17972244
42342;1900.16060036
42343;1900.14147864
42344;1900.12235728
42345;1900.10323629
42346;1900.08411566
42347;1900.06499539
42348;1900.04587549
42349;1900.02675596
42350;1900.00763678
42351;1899.98851797
42352;1899.96939953
42353;1899.95028144
42354;1899.93116372
42355;1899.91204637
42356;1899.89292938
42357;1899.87381275
42358;1899.85469648
42359;1899.83558058
42360;1899.81646504
42361;1899.79734987
42362;1899.77823506
42363;1899.75912061
42364;1899.74000653
42365;1899.72089281
42366;1899.70177946
42367;1899.68266646
42368;1899.66355383
42369;1899.64444157
42370;1899.62532967
42371;1899.60621813
42372;1899.58710695
42373;1899.56799614
42374;1899.5488857
42375;1899.52977561
42376;1899.51066589
42377;1899.49155653
42378;1899.47244754
42379;1899.45333891
42380;1899.43423064
42381;1899.41512274
42382;1899.3960152
42383;1899.37690802
42384;1899.35780121
42385;1899.33869476
42386;1899.31958867
42387;1899.30048295
42388;1899.28137759
42389;1899.2622726
42390;1899.24316796
42391;1899.22406369
42392;1899.20495979
42393;1899.18585625
42394;1899.16675307
42395;1899.14765025
42396;1899.1285478
42397;1899.10944571
42398;1899.09034398
42399;1899.07124262
42400;1899.05214162
42401;1899.03304099
42402;1899.01394071
42403;1898.99484081
42404;1898.97574126
42405;1898.95664208
42406;1898.93754326
42407;1898.9184448
42408;1898.89934671
42409;1898.88024898
42410;1898.86115161
42411;1898.84205461
42412;1898.82295797
42413;1898.8038617
42414;1898.78476578
42415;1898.76567023
42416;1898.74657505
42417;1898.72748022
42418;1898.70838576
42419;1898.68929166
42420;1898.67019793
42421;1898.65110456
42422;1898.63201155
42423;1898.61291891
42424;1898.59382663
42425;1898.57473471
42426;1898.55564315
42427;1898.53655196
42428;1898.51746113
42429;1898.49837067
42430;1898.47928057
42431;1898.46019083
42432;1898.44110145
42433;1898.42201244
42434;1898.40292379
42435;1898.3838355
42436;1898.36474758
42437;1898.34566002
42438;1898.32657282
42439;1898.30748598
42440;1898.28839951
42441;1898.2693134
42442;1898.25022766
42443;1898.23114228
42444;1898.21205726
42445;1898.1929726
42446;1898.17388831
42447;1898.15480438
42448;1898.13572081
42449;1898.1166376
42450;1898.09755476
42451;1898.07847228
42452;1898.05939017
42453;1898.04030842
42454;1898.02122703
42455;1898.002146
42456;1897.98306534
42457;1897.96398504
42458;1897.9449051
42459;1897.92582552
42460;1897.90674631
42461;1897.88766746
42462;1897.86858898
42463;1897.84951085
42464;1897.83043309
42465;1897.81135569
42466;1897.79227866
42467;1897.77320199
42468;1897.75412568
42469;1897.73504973
42470;1897.71597415
42471;1897.69689893
42472;1897.67782407
42473;1897.65874958
42474;1897.63967544
42475;1897.62060167
42476;1897.60152827
42477;1897.58245522
42478;1897.56338254
42479;1897.54431023
42480;1897.52523827
42481;1897.50616668
42482;1897.48709545
42483;1897.46802458
42484;1897.44895408
42485;1897.42988394
42486;1897.41081416
42487;1897.39174474
42488;1897.37267569
42489;1897.353607
42490;1897.33453867
42491;1897.3154707
42492;1897.2964031
42493;1897.27733586
42494;1897.25826899
42495;1897.23920247
42496;1897.22013632
42497;1897.20107053
42498;1897.1820051
42499;1897.16294004
42500;1897.14387534
42501;1897.124811
42502;1897.10574702
42503;1897.08668341
42504;1897.06762016
42505;1897.04855727
42506;1897.02949475
42507;1897.01043258
42508;1896.99137078
42509;1896.97230935
42510;1896.95324827
42511;1896.93418756
42512;1896.91512721
42513;1896.89606722
42514;1896.87700759
42515;1896.85794833
42516;1896.83888943
42517;1896.81983089
42518;1896.80077272
42519;1896.78171491
42520;1896.76265746
42521;1896.74360037
42522;1896.72454365
42523;1896.70548728
42524;1896.68643128
42525;1896.66737565
42526;1896.64832037
42527;1896.62926546
42528;1896.61021091
42529;1896.59115672
42530;1896.57210289
42531;1896.55304943
42532;1896.53399633
42533;1896.51494359
42534;1896.49589122
42535;1896.4768392
42536;1896.45778755
42537;1896.43873626
42538;1896.41968534
42539;1896.40063477
42540;1896.38158457
42541;1896.36253473
42542;1896.34348526
42543;1896.32443614
42544;1896.30538739
42545;1896.286339
42546;1896.26729097
42547;1896.24824331
42548;1896.22919601
42549;1896.21014907
42550;1896.19110249
42551;1896.17205627
42552;1896.15301042
42553;1896.13396493
42554;1896.1149198
42555;1896.09587503
42556;1896.07683063
42557;1896.05778658
42558;1896.0387429
42559;1896.01969959
42560;1896.00065663
42561;1895.98161404
42562;1895.96257181
42563;1895.94352994
42564;1895.92448843
42565;1895.90544729
42566;1895.8864065
42567;1895.86736608
42568;1895.84832602
42569;1895.82928633
42570;1895.810247
42571;1895.79120802
42572;1895.77216941
42573;1895.75313117
42574;1895.73409328
42575;1895.71505576
42576;1895.6960186
42577;1895.6769818
42578;1895.65794536
42579;1895.63890929
42580;1895.61987357
42581;1895.60083822
42582;1895.58180324
42583;1895.56276861
42584;1895.54373434
42585;1895.52470044
42586;1895.5056669
42587;1895.48663372
42588;1895.46760091
42589;1895.44856845
42590;1895.42953636
42591;1895.41050463
42592;1895.39147326
42593;1895.37244226
42594;1895.35341161
42595;1895.33438133
42596;1895.31535141
42597;1895.29632185
42598;1895.27729266
42599;1895.25826382
42600;1895.23923535
42601;1895.22020724
42602;1895.20117949
42603;1895.1821521
42604;1895.16312508
42605;1895.14409842
42606;1895.12507212
42607;1895.10604618
42608;1895.0870206
42609;1895.06799538
42610;1895.04897053
42611;1895.02994604
42612;1895.01092191
42613;1894.99189814
42614;1894.97287474
42615;1894.95385169
42616;1894.93482901
42617;1894.91580669
42618;1894.89678473
42619;1894.87776313
42620;1894.8587419
42621;1894.83972103
42622;1894.82070052
42623;1894.80168037
42624;1894.78266058
42625;1894.76364115
42626;1894.74462209
42627;1894.72560339
42628;1894.70658504
42629;1894.68756707
42630;1894.66854945
42631;1894.64953219
42632;1894.6305153
42633;1894.61149877
42634;1894.5924826
42635;1894.57346679
42636;1894.55445134
42637;1894.53543626
42638;1894.51642153
42639;1894.49740717
42640;1894.47839317
42641;1894.45937953
42642;1894.44036626
42643;1894.42135334
42644;1894.40234079
42645;1894.3833286
42646;1894.36431677
42647;1894.3453053
42648;1894.32629419
42649;1894.30728344
42650;1894.28827306
42651;1894.26926304
42652;1894.25025338
42653;1894.23124408
42654;1894.21223514
42655;1894.19322657
42656;1894.17421835
42657;1894.1552105
42658;1894.13620301
42659;1894.11719588
42660;1894.09818911
42661;1894.0791827
42662;1894.06017666
42663;1894.04117097
42664;1894.02216565
42665;1894.00316069
42666;1893.98415609
42667;1893.96515185
42668;1893.94614798
42669;1893.92714446
42670;1893.90814131
42671;1893.88913852
42672;1893.87013609
42673;1893.85113402
42674;1893.83213231
42675;1893.81313097
42676;1893.79412998
42677;1893.77512936
42678;1893.7561291
42679;1893.7371292
42680;1893.71812966
42681;1893.69913048
42682;1893.68013166
42683;1893.66113321
42684;1893.64213512
42685;1893.62313738
42686;1893.60414001
42687;1893.585143
42688;1893.56614636
42689;1893.54715007
42690;1893.52815414
42691;1893.50915858
42692;1893.49016338
42693;1893.47116854
42694;1893.45217406
42695;1893.43317994
42696;1893.41418618
42697;1893.39519278
42698;1893.37619975
42699;1893.35720708
42700;1893.33821476
42701;1893.31922281
42702;1893.30023122
42703;1893.28123999
42704;1893.26224913
42705;1893.24325862
42706;1893.22426847
42707;1893.20527869
42708;1893.18628927
42709;1893.16730021
42710;1893.14831151
42711;1893.12932317
42712;1893.11033519
42713;1893.09134757
42714;1893.07236032
42715;1893.05337342
42716;1893.03438689
42717;1893.01540072
42718;1892.99641491
42719;1892.97742946
42720;1892.95844437
42721;1892.93945964
42722;1892.92047527
42723;1892.90149127
42724;1892.88250762
42725;1892.86352434
42726;1892.84454142
42727;1892.82555886
42728;1892.80657666
42729;1892.78759482
42730;1892.76861334
42731;1892.74963223
42732;1892.73065147
42733;1892.71167107
42734;1892.69269104
42735;1892.67371137
42736;1892.65473206
42737;1892.63575311
42738;1892.61677452
42739;1892.59779629
42740;1892.57881842
42741;1892.55984091
42742;1892.54086377
42743;1892.52188698
42744;1892.50291056
42745;1892.4839345
42746;1892.46495879
42747;1892.44598345
42748;1892.42700847
42749;1892.40803385
42750;1892.3890596
42751;1892.3700857
42752;1892.35111216
42753;1892.33213899
42754;1892.31316617
42755;1892.29419372
42756;1892.27522163
42757;1892.25624989
42758;1892.23727852
42759;1892.21830751
42760;1892.19933686
42761;1892.18036657
42762;1892.16139665
42763;1892.14242708
42764;1892.12345787
42765;1892.10448903
42766;1892.08552054
42767;1892.06655242
42768;1892.04758466
42769;1892.02861726
42770;1892.00965021
42771;1891.99068353
42772;1891.97171721
42773;1891.95275125
42774;1891.93378566
42775;1891.91482042
42776;1891.89585554
42777;1891.87689103
42778;1891.85792687
42779;1891.83896308
42780;1891.81999964
42781;1891.80103657
42782;1891.78207386
42783;1891.7631115
42784;1891.74414951
42785;1891.72518788
42786;1891.70622661
42787;1891.6872657
42788;1891.66830516
42789;1891.64934497
42790;1891.63038514
42791;1891.61142567
42792;1891.59246657
42793;1891.57350782
42794;1891.55454944
42795;1891.53559141
42796;1891.51663375
42797;1891.49767645
42798;1891.4787195
42799;1891.45976292
42800;1891.4408067
42801;1891.42185084
42802;1891.40289534
42803;1891.3839402
42804;1891.36498542
42805;1891.346031
42806;1891.32707695
42807;1891.30812325
42808;1891.28916991
42809;1891.27021694
42810;1891.25126432
42811;1891.23231207
42812;1891.21336017
42813;1891.19440864
42814;1891.17545746
42815;1891.15650665
42816;1891.1375562
42817;1891.1186061
42818;1891.09965637
42819;1891.080707
42820;1891.06175799
42821;1891.04280934
42822;1891.02386105
42823;1891.00491312
42824;1890.98596555
42825;1890.96701834
42826;1890.94807149
42827;1890.929125
42828;1890.91017887
42829;1890.89123311
42830;1890.8722877
42831;1890.85334265
42832;1890.83439797
42833;1890.81545364
42834;1890.79650967
42835;1890.77756607
42836;1890.75862282
42837;1890.73967994
42838;1890.72073741
42839;1890.70179525
42840;1890.68285345
42841;1890.663912
42842;1890.64497092
42843;1890.6260302
42844;1890.60708983
42845;1890.58814983
42846;1890.56921019
42847;1890.55027091
42848;1890.53133199
42849;1890.51239342
42850;1890.49345522
42851;1890.47451738
42852;1890.4555799
42853;1890.43664278
42854;1890.41770602
42855;1890.39876962
42856;1890.37983358
42857;1890.3608979
42858;1890.34196258
42859;1890.32302762
42860;1890.30409302
42861;1890.28515878
42862;1890.2662249
42863;1890.24729138
42864;1890.22835823
42865;1890.20942543
42866;1890.19049299
42867;1890.17156091
42868;1890.15262919
42869;1890.13369783
42870;1890.11476684
42871;1890.0958362
42872;1890.07690592
42873;1890.057976
42874;1890.03904644
42875;1890.02011725
42876;1890.00118841
42877;1889.98225993
42878;1889.96333181
42879;1889.94440406
42880;1889.92547666
42881;1889.90654962
42882;1889.88762294
42883;1889.86869663
42884;1889.84977067
42885;1889.83084507
42886;1889.81191983
42887;1889.79299496
42888;1889.77407044
42889;1889.75514628
42890;1889.73622248
42891;1889.71729904
42892;1889.69837597
42893;1889.67945325
42894;1889.66053089
42895;1889.64160889
42896;1889.62268726
42897;1889.60376598
42898;1889.58484506
42899;1889.5659245
42900;1889.5470043
42901;1889.52808446
42902;1889.50916498
42903;1889.49024587
42904;1889.47132711
42905;1889.45240871
42906;1889.43349067
42907;1889.41457299
42908;1889.39565567
42909;1889.37673871
42910;1889.35782211
42911;1889.33890587
42912;1889.31998999
42913;1889.30107447
42914;1889.28215931
42915;1889.26324451
42916;1889.24433007
42917;1889.22541598
42918;1889.20650226
42919;1889.1875889
42920;1889.1686759
42921;1889.14976326
42922;1889.13085097
42923;1889.11193905
42924;1889.09302749
42925;1889.07411628
42926;1889.05520544
42927;1889.03629496
42928;1889.01738483
42929;1888.99847507
42930;1888.97956566
42931;1888.96065662
42932;1888.94174793
42933;1888.9228396
42934;1888.90393164
42935;1888.88502403
42936;1888.86611678
42937;1888.8472099
42938;1888.82830337
42939;1888.8093972
42940;1888.79049139
42941;1888.77158594
42942;1888.75268085
42943;1888.73377612
42944;1888.71487175
42945;1888.69596774
42946;1888.67706409
42947;1888.6581608
42948;1888.63925787
42949;1888.6203553
42950;1888.60145308
42951;1888.58255123
42952;1888.56364974
42953;1888.5447486
42954;1888.52584783
42955;1888.50694741
42956;1888.48804736
42957;1888.46914766
42958;1888.45024832
42959;1888.43134935
42960;1888.41245073
42961;1888.39355247
42962;1888.37465457
42963;1888.35575703
42964;1888.33685985
42965;1888.31796303
42966;1888.29906657
42967;1888.28017047
42968;1888.26127473
42969;1888.24237934
42970;1888.22348432
42971;1888.20458966
42972;1888.18569535
42973;1888.16680141
42974;1888.14790782
42975;1888.12901459
42976;1888.11012173
42977;1888.09122922
42978;1888.07233707
42979;1888.05344528
42980;1888.03455385
42981;1888.01566278
42982;1887.99677207
42983;1887.97788172
42984;1887.95899173
42985;1887.94010209
42986;1887.92121282
42987;1887.90232391
42988;1887.88343535
42989;1887.86454715
42990;1887.84565932
42991;1887.82677184
42992;1887.80788472
42993;1887.78899796
42994;1887.77011156
42995;1887.75122552
42996;1887.73233984
42997;1887.71345452
42998;1887.69456956
42999;1887.67568495
43000;1887.65680071
43001;1887.63791683
43002;1887.6190333
43003;1887.60015013
43004;1887.58126733
43005;1887.56238488
43006;1887.54350279
43007;1887.52462106
43008;1887.50573969
43009;1887.48685868
43010;1887.46797802
43011;1887.44909773
43012;1887.43021779
43013;1887.41133822
43014;1887.392459
43015;1887.37358015
43016;1887.35470165
43017;1887.33582351
43018;1887.31694573
43019;1887.29806831
43020;1887.27919125
43021;1887.26031454
43022;1887.2414382
43023;1887.22256222
43024;1887.20368659
43025;1887.18481132
43026;1887.16593642
43027;1887.14706187
43028;1887.12818768
43029;1887.10931385
43030;1887.09044038
43031;1887.07156727
43032;1887.05269451
43033;1887.03382212
43034;1887.01495008
43035;1886.99607841
43036;1886.97720709
43037;1886.95833613
43038;1886.93946553
43039;1886.92059529
43040;1886.90172541
43041;1886.88285589
43042;1886.86398672
43043;1886.84511792
43044;1886.82624947
43045;1886.80738138
43046;1886.78851365
43047;1886.76964629
43048;1886.75077927
43049;1886.73191262
43050;1886.71304633
43051;1886.6941804
43052;1886.67531482
43053;1886.65644961
43054;1886.63758475
43055;1886.61872025
43056;1886.59985611
43057;1886.58099233
43058;1886.56212891
43059;1886.54326584
43060;1886.52440314
43061;1886.50554079
43062;1886.48667881
43063;1886.46781718
43064;1886.44895591
43065;1886.430095
43066;1886.41123445
43067;1886.39237425
43068;1886.37351442
43069;1886.35465494
43070;1886.33579583
43071;1886.31693707
43072;1886.29807867
43073;1886.27922063
43074;1886.26036294
43075;1886.24150562
43076;1886.22264866
43077;1886.20379205
43078;1886.1849358
43079;1886.16607991
43080;1886.14722438
43081;1886.12836921
43082;1886.1095144
43083;1886.09065995
43084;1886.07180585
43085;1886.05295211
43086;1886.03409873
43087;1886.01524571
43088;1885.99639305
43089;1885.97754075
43090;1885.95868881
43091;1885.93983722
43092;1885.920986
43093;1885.90213513
43094;1885.88328462
43095;1885.86443447
43096;1885.84558467
43097;1885.82673524
43098;1885.80788616
43099;1885.78903745
43100;1885.77018909
43101;1885.75134109
43102;1885.73249345
43103;1885.71364616
43104;1885.69479924
43105;1885.67595267
43106;1885.65710647
43107;1885.63826062
43108;1885.61941513
43109;1885.60057
43110;1885.58172522
43111;1885.56288081
43112;1885.54403675
43113;1885.52519305
43114;1885.50634971
43115;1885.48750673
43116;1885.46866411
43117;1885.44982184
43118;1885.43097994
43119;1885.41213839
43120;1885.3932972
43121;1885.37445637
43122;1885.3556159
43123;1885.33677578
43124;1885.31793603
43125;1885.29909663
43126;1885.28025759
43127;1885.26141891
43128;1885.24258059
43129;1885.22374262
43130;1885.20490502
43131;1885.18606777
43132;1885.16723088
43133;1885.14839435
43134;1885.12955818
43135;1885.11072236
43136;1885.0918869
43137;1885.07305181
43138;1885.05421707
43139;1885.03538269
43140;1885.01654866
43141;1884.997715
43142;1884.97888169
43143;1884.96004874
43144;1884.94121615
43145;1884.92238392
43146;1884.90355205
43147;1884.88472053
43148;1884.86588937
43149;1884.84705857
43150;1884.82822813
43151;1884.80939805
43152;1884.79056833
43153;1884.77173896
43154;1884.75290995
43155;1884.7340813
43156;1884.71525301
43157;1884.69642507
43158;1884.6775975
43159;1884.65877028
43160;1884.63994342
43161;1884.62111692
43162;1884.60229078
43163;1884.58346499
43164;1884.56463956
43165;1884.54581449
43166;1884.52698978
43167;1884.50816543
43168;1884.48934144
43169;1884.4705178
43170;1884.45169452
43171;1884.4328716
43172;1884.41404904
43173;1884.39522683
43174;1884.37640499
43175;1884.3575835
43176;1884.33876237
43177;1884.31994159
43178;1884.30112118
43179;1884.28230112
43180;1884.26348142
43181;1884.24466208
43182;1884.2258431
43183;1884.20702447
43184;1884.18820621
43185;1884.1693883
43186;1884.15057075
43187;1884.13175355
43188;1884.11293672
43189;1884.09412024
43190;1884.07530412
43191;1884.05648836
43192;1884.03767296
43193;1884.01885791
43194;1884.00004322
43195;1883.98122889
43196;1883.96241492
43197;1883.94360131
43198;1883.92478805
43199;1883.90597515
43200;1883.88716261
43201;1883.86835043
43202;1883.8495386
43203;1883.83072714
43204;1883.81191603
